datetime	row_index	timestamp_iso	timestamp_unix	prompt_tokens	kv_len	generated_tokens	elapsed_seconds	tokens_per_second	prompt_start_to_prompt_start_seconds	max_context_tokens	max_kv_size	repetition_window	loop_detection_mode	prefill_start_offset	memory_architecture	memory_device_name	memory_max_buffer_length	memory_max_recommended_working_set_size	memory_memory_size	memory_resource_limit	free_bytes	active_bytes	specul_bytes	inactive_bytes	throttle_bytes	wired_bytes	prgable_bytes	faults_bytes	copy_bytes	0fill_bytes	reactive_bytes	purged_bytes	file-backed_bytes	anonymous_bytes	cmprssed_bytes	cmprssor_bytes	dcomprs_bytes	comprs_bytes	pageins_bytes	pageout_bytes
2026-01-28 00:25:53																					12615680	24826413056	0	32107429888	281804800	64880640	1359872	50282496	0	0	19331416064	30361403392	39246528512	19945209856	0	0	32768	0	0	0
2026-01-28 00:25:54	3	2026-01-28T06:25:54.350552Z	1769603154.350552	469	469	498	9.880698165856302	50.40129671412154	7.983518457971513	16384	None	256	cheap	217	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	12845056	24746409984	0	32286539776	239665152	115343360	12255232	66961408	0	0	19331727360	30207442944	39245774848	19944783872	753664	0	212992	0	0	0
2026-01-28 00:25:55																					1572864	24714231808	0	32274071552	258293760	55476224	966656	48381952	294912	11436032	19246874624	30205132800	39245447168	19944718336	65536	0	524288	311296	0	0
2026-01-28 00:25:56																					3211264	24521457664	0	32770621440	247758848	71909376	1359872	155320320	0	0	19249332224	29822238720	39245152256	19944554496	294912	0	1785856	0	0	0
2026-01-28 00:25:57																					4030464	24572919808	0	32109019136	273334272	133136384	12337152	84967424	0	0	19250151424	30485577728	39245152256	19944554496	0	0	753664	0	0	0
2026-01-28 00:25:58																					4210688	24663834624	0	32124977152	281722880	67485696	950272	52183040	0	81920	19250331648	30472765440	39245086720	19944554496	65536	0	16384	0	0	0
2026-01-28 00:26:00	4	2026-01-28T06:26:00.228783Z	1769603160.228783	844	844	262	5.817077917046845	45.03979553586752	9.941455292049795	16384	None	256	cheap	466	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	6995968	24832114688	0	32307281920	284082176	145899520	5619712	65978368	0	0	19254771712	30474141696	39243579392	19944243200	1507328	0	1671168	0	0	0
2026-01-28 00:26:01																					7880704	24858640384	0	32123551744	269058048	101269504	11993088	57278464	0	5242880	19255672832	30486855680	39243579392	19944243200	0	0	212992	0	0	0
2026-01-28 00:26:02																					8470528	24570052608	0	32701267968	255918080	96059392	1753088	79872000	0	49152	19256475648	29907320832	39243366400	19944161280	212992	0	376832	0	0	0
2026-01-28 00:26:03																					9977856	24800903168	0	32135512064	271466496	126894080	12042240	68026368	0	376832	19260063744	30484299776	39242727424	19943981056	638976	0	2277376	0	0	0
2026-01-28 00:26:04																					15794176	24833884160	0	32203882496	186056704	111984640	2392064	92930048	0	0	19266043904	30388420608	39242498048	19943915520	229376	0	212992	0	0	0
2026-01-28 00:26:05																					15810560	24829575168	0	32158138368	245727232	66912256	2342912	50757632	0	4194304	19266125824	30442160128	39242481664	19943915520	16384	0	81920	0	0	0
2026-01-28 00:26:06	5	2026-01-28T06:26:06.793193Z	1769603166.793193	1015	1015	316	6.513330417219549	48.515886613794116	5.867801582906395	16384	None	256	cheap	841	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	15810560	24832933888	0	32129875968	248840192	94781440	10993664	51904512	0	0	19266076672	30464622592	39242465280	19943915520	16384	0	163840	0	0	0
2026-01-28 00:26:07																					16023552	24835260416	0	32133464064	240402432	88899584	2162688	75661312	0	0	19266289664	30454857728	39242432512	19943915520	32768	0	81920	0	0	0
2026-01-28 00:26:08																					16384000	24629985280	0	32703430656	230293504	383238144	12206080	304250880	0	0	19267813376	29931307008	39225573376	19940556800	16859136	0	1310720	0	0	0
2026-01-28 00:26:09																					16433152	24653381632	0	32180404224	241238016	112263168	950272	66502656	0	0	19267862528	30456184832	39225573376	19940556800	0	0	16384	0	0	0
2026-01-28 00:26:10																					16433152	24748179456	0	32248840192	185368576	113016832	12517376	63569920	0	32768	19267862528	30384259072	39225556992	19940556800	16384	0	229376	0	0	0
2026-01-28 00:26:11																					16465920	24837586944	0	32179208192	251461632	53805056	950272	42483712	0	49152	19267928064	30454677504	39225556992	19940556800	0	0	49152	0	0	0
2026-01-28 00:26:12																					16678912	24857739264	0	32137510912	253231104	168001536	22577152	85901312	0	16384	19268141056	30492049408	39225294848	19940540416	327680	0	393216	0	0	0
2026-01-28 00:26:13																					16744448	24775229440	0	32309919744	251559936	61636608	2310144	44072960	0	0	19268124672	30319329280	39225081856	19940507648	212992	0	65536	0	0	0
2026-01-28 00:26:14																					16793600	24844271616	0	32145244160	247676928	112672768	12058624	63963136	0	16384	19268141056	30466277376	39224836096	19940442112	245760	0	212992	0	0	0
2026-01-28 00:26:15	6	2026-01-28T06:26:15.243835Z	1769603175.243835	1236	1236	407	8.398663082625717	48.46009370729008	6.566647709347308	16384	None	256	cheap	1012	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	376832	24808407040	0	32487522304	226934784	53067776	950272	43073536	0	19922944	19185680384	30443995136	39224836096	19940442112	0	0	16384	1851392	0	0
2026-01-28 00:26:16																					1212416	24740888576	0	32165265408	226050048	52953088	1359872	44843008	0	1835008	19163971584	30334910464	39224836096	19940442112	0	0	557056	16384	0	0
2026-01-28 00:26:17																					2539520	24628609024	0	32709410816	204849152	146522112	12255232	185794560	0	0	19165708288	29901651968	39223721984	19939557376	475136	0	1556480	0	0	0
2026-01-28 00:26:18																					16990208	24623562752	0	32718864384	223428608	62439424	950272	49086464	0	0	19180158976	29899833344	39223541760	19939524608	180224	0	49152	0	0	0
2026-01-28 00:26:19																					16990208	24767348736	0	32160940032	242401280	115212288	12713984	62619648	0	16384	19180077056	30444322816	39223541760	19939524608	0	0	229376	0	0	0
2026-01-28 00:26:21																					17219584	24782094336	0	32173441024	241205248	99745792	12156928	51429376	884736	0	19180306432	30430937088	39223508992	19939508224	16384	0	229376	0	0	0
2026-01-28 00:26:22	7	2026-01-28T06:26:22.162448Z	1769603182.162448	1571	1571	307	6.8586058327928185	44.7612834859457	8.456739124841988	16384	None	256	cheap	1233	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	17416192	24778686464	0	32436649984	240959488	88408064	1720320	72695808	0	16384	19180503040	30421336064	39223508992	19939508224	0	0	49152	0	0	0
2026-01-28 00:26:23																					17432576	24785272832	0	32179306496	230490112	103841792	11976704	53297152	0	4194304	19180519424	30431772672	39219625984	19936886784	3883008	0	212992	0	0	0
2026-01-28 00:26:24																					17612800	24493096960	0	32730071040	211615744	69009408	0	56705024	0	0	19177832448	29769826304	39218528256	19936329728	163840	0	344064	0	0	0
2026-01-28 00:26:25																					17776640	24569987072	0	32176095232	226951168	116424704	15564800	55689216	0	0	19178012672	30321934336	39218511872	19936313344	16384	0	475136	0	0	0
2026-01-28 00:26:26																					17825792	24614518784	0	32184614912	241352704	54804480	950272	41975808	0	0	19178061824	30311317504	39218511872	19936313344	0	0	16384	0	0	0
2026-01-28 00:26:27																					17825792	24710578176	0	32250478592	241549312	180125696	12075008	98385920	0	0	19178160128	30296113152	39218511872	19936313344	0	0	229376	0	0	0
2026-01-28 00:26:28	8	2026-01-28T06:26:28.362079Z	1769603188.362079	1808	1808	272	6.121762415859848	44.43164917594985	6.914576500188559	16384	None	256	cheap	1568	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	18038784	24708825088	0	32203079680	243957760	59621376	1458176	45154304	0	0	19178274816	30289494016	39218495488	19936296960	16384	0	32768	0	0	0
2026-01-28 00:26:29																					19169280	24715411456	0	32194183168	229064704	57720832	2392064	44941312	0	0	19179405312	30294818816	39218495488	19936296960	0	0	65536	0	0	0
2026-01-28 00:26:30																					19349504	24511086592	0	32742850560	209338368	113967104	12107776	63717376	0	32768	19179913216	29763731456	39218479104	19936296960	16384	0	704512	0	0	0
2026-01-28 00:26:31																					19398656	24506384384	0	32734035968	211206144	64962560	2277376	46891008	0	0	19179962368	29771907072	39218331648	19936231424	147456	0	65536	0	0	0
2026-01-28 00:26:32																					19415040	24715149312	0	32195952640	226263040	133644288	12451840	83755008	0	0	19179995136	30309302272	39218331648	19936231424	0	0	229376	0	0	0
2026-01-28 00:26:33																					19382272	24722702336	0	32181108736	238829568	57262080	950272	44236800	0	5242880	19180060672	30321623040	39218315264	19936231424	16384	0	16384	0	0	0
2026-01-28 00:26:34																					19431424	24679071744	0	32286621696	174637056	151257088	12500992	99909632	0	0	19180093440	30226432000	39218118656	19936149504	196608	0	229376	0	0	0
2026-01-28 00:26:35																					35618816	24746000384	0	32188956672	261455872	216514560	2392064	173752320	0	32768	19196313600	30381408256	39217905664	19936051200	212992	0	14942208	0	0	0
2026-01-28 00:26:36	9	2026-01-28T06:26:36.772959Z	1769603196.772959	2034	2034	367	8.33954762481153	44.00718318438694	6.197233249899	16384	None	256	cheap	1805	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	35700736	24745181184	0	32186548224	252592128	100466688	12222464	52428800	0	0	19196395520	30373003264	39217905664	19936051200	0	0	212992	0	0	0
2026-01-28 00:26:37																					35880960	24735367168	0	32547422208	244891648	86573056	1720320	75825152	0	0	19196559360	30342660096	39217905664	19936051200	0	0	49152	0	0	0
2026-01-28 00:26:38																					35831808	24548884480	0	32766132224	234029056	58114048	950272	144261120	32768	0	19196575744	29802446848	39217659904	19935887360	245760	0	114688	0	0	0
2026-01-28 00:26:39																					35831808	24532500480	0	32777486336	235782144	102416384	12222464	53559296	0	0	19196575744	29793042432	39217643520	19935887360	16384	0	212992	0	0	0
2026-01-28 00:26:40																					35946496	24684707840	0	32306839552	189235200	56180736	1359872	40648704	32768	0	19196690432	30258528256	39217545216	19935870976	98304	0	32768	0	0	0
2026-01-28 00:26:42																					35979264	24734531584	0	32219611136	265371648	82886656	1310720	68567040	0	0	19196723200	30351654912	39217545216	19935870976	0	0	32768	0	0	0
2026-01-28 00:26:43																					35995648	24739069952	0	32134168576	265797632	96616448	11714560	50626560	0	0	19196739584	30446911488	39217545216	19935870976	0	0	212992	0	0	0
2026-01-28 00:26:44																					36012032	24736989184	0	32221822976	253657088	55721984	950272	43417600	0	0	19196739584	30349475840	39217545216	19935870976	0	0	16384	0	0	0
2026-01-28 00:26:45																					36044800	24737218560	0	32205930496	254459904	98779136	12091392	51183616	0	49152	19196788736	30362583040	39217545216	19935870976	0	0	212992	0	0	0
2026-01-28 00:26:46																					36749312	24708890624	0	32215908352	252116992	81756160	4243456	56197120	0	0	19197493248	30257168384	39217545216	19935870976	0	0	131072	0	0	0
2026-01-28 00:26:47																					36798464	24708349952	0	32207126528	257228800	132612096	12632064	82477056	0	0	19197542400	30269685760	39217512448	19935854592	32768	0	229376	0	0	0
2026-01-28 00:26:48																					36798464	24704352256	0	32225558528	255115264	53854208	950272	41451520	0	0	19197542400	30253858816	39217299456	19935821824	212992	0	16384	0	0	0
2026-01-28 00:26:49																					36798464	24703401984	0	32217251840	255426560	77365248	3719168	46546944	0	0	19197542400	30261477376	39217135616	19935805440	163840	0	98304	0	0	0
2026-01-28 00:26:50																					36831232	24702877696	0	32226131968	240582656	95174656	12124160	47923200	0	13238272	19197575168	30234296320	39217135616	19935805440	0	0	212992	0	0	0
2026-01-28 00:26:51	10	2026-01-28T06:26:51.556785Z	1769603211.556785	2387	2387	625	14.715571667067707	42.47201631987569	8.415363166015595	16384	None	256	cheap	2031	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	36913152	24703074304	0	32213745664	240795648	57425920	950272	41664512	442368	0	19197657088	30246191104	39215513600	19935215616	1622016	0	49152	0	0	0
2026-01-28 00:26:52																					2932736	24695832576	0	32629063680	243580928	160825344	14909440	92684288	0	131072	19153846272	30260887552	39215120384	19935051776	393216	0	1474560	344064	0	0
2026-01-28 00:26:53																					2572288	24516886528	0	32815955968	217448448	54968320	950272	143982592	0	0	19140853760	29786259456	39215071232	19935002624	49152	0	737280	0	0	0
2026-01-28 00:26:54																					2621440	24514215936	0	32749961216	234225664	101400576	12124160	53723136	0	0	19140886528	29854056448	39215071232	19935002624	0	0	212992	0	0	0
2026-01-28 00:26:55																					2703360	24597495808	0	32243908608	260276224	59604992	2277376	42319872	0	0	19140984832	30359552000	39215071232	19935002624	0	0	65536	0	0	0
2026-01-28 00:26:56																					2719744	24704892928	0	32232128512	260702208	97976320	11206656	52576256	0	0	19141001216	30379278336	39215071232	19935002624	0	0	196608	0	0	0
2026-01-28 00:26:57																					2785280	24749408256	0	32236634112	263634944	84951040	1310720	71630848	0	0	19141066752	30384128000	39215054848	19935002624	16384	0	32768	0	0	0
2026-01-28 00:26:58																					3112960	24737251328	0	32270041088	249643008	143736832	16285696	63946752	0	0	19141427200	30336974848	39215054848	19935002624	0	0	720896	0	0	0
2026-01-28 00:26:59																					3145728	24734629888	0	32251330560	246972416	60997632	950272	44744704	0	0	19141476352	30345265152	39215054848	19935002624	0	0	16384	0	0	0
2026-01-28 00:27:00																					4358144	24717819904	0	32284573696	249905152	55410688	950272	47644672	0	0	19140575232	30320525312	39214366720	19934953472	294912	0	344064	0	0	0
2026-01-28 00:27:01																					5586944	24714379264	0	32234455040	245596160	418381824	46678016	162906112	0	0	19142918144	30277107712	39213400064	19934658560	966656	0	3211264	0	0	0
2026-01-28 00:27:02	11	2026-01-28T06:27:02.481528Z	1769603222.481528	2980	2980	387	10.854013124946505	35.65501492812202	14.796071958728135	16384	None	256	cheap	2384	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000																				
2026-01-28 00:27:03																					12730368	24695029760	0	32325844992	257409024	357023744	43909120	118177792	0	49152	19151945728	30338859008	39213383680	19934642176	16384	0	3309568	0	0	0
2026-01-28 00:27:04																					12713984	24488443904	0	32902365184	178831360	507543552	52101120	276070400	0	0	19153158144	29749084160	39213203456	19934576640	180224	0	4521984	0	0	0
2026-01-28 00:27:05																					12730368	24547295232	0	32249217024	262815744	346374144	42696704	103563264	0	0	19154173952	30401052672	39213203456	19934576640	0	0	3227648	0	0	0
2026-01-28 00:27:06																					13565952	24733827072	0	32279412736	267993088	379830272	38944768	121552896	0	0	19158335488	30365466624	39213203456	19934576640	0	0	6356992	0	0	0
2026-01-28 00:27:07																					14663680	24767119360	0	32248397824	277151744	244465664	23871488	117751808	0	0	19164807168	30407278592	39213203456	19934576640	0	0	7274496	0	0	0
2026-01-28 00:27:08																					14712832	24660852736	0	32499089408	259424256	56524800	950272	49004544	0	32768	19164856320	30205247488	39213203456	19934576640	0	0	16384	0	0	0
2026-01-28 00:27:09																					14729216	24604196864	0	32577896448	235454464	101515264	12091392	53608448	0	0	19164872704	30106419200	39213203456	19934576640	0	0	212992	0	0	0
2026-01-28 00:27:10																					14729216	24707399680	0	32371654656	207388672	57278464	1359872	42483712	0	16384	19164872704	30316068864	39213203456	19934576640	0	0	32768	0	0	0
2026-01-28 00:27:11																					14778368	24781996032	0	32222625792	276348928	69763072	6553600	39878656	0	2359296	19165020160	30449057792	39213203456	19934576640	0	0	114688	0	0	0
2026-01-28 00:27:12																					14909440	24714526720	0	32250478592	276152320	106364928	6979584	72744960	0	1048576	19165052928	30314250240	39212941312	19934494720	262144	0	131072	0	0	0
2026-01-28 00:27:13																					15040512	24729321472	0	32163397632	279330816	54886400	1359872	41140224	0	16384	19165184000	30400217088	39212941312	19934494720	0	0	32768	0	0	0
2026-01-28 00:27:14	12	2026-01-28T06:27:14.965744Z	1769603234.965744	3292	3292	486	12.401876249816269	39.187618890101405	10.924093250185251	16384	None	256	cheap	2977	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	15056896	24702763008	0	32279035904	275415040	100057088	12042240	52510720	0	0	19165184000	30285086720	39212941312	19934494720	0	0	212992	0	0	0
2026-01-28 00:27:15																					6012928	24706695168	0	32671956992	264716288	52363264	950272	44072960	81920	65536	19157270528	30280761344	39212433408	19934412800	376832	0	901120	1245184	0	0
2026-01-28 00:27:16																					7503872	24679546880	0	32348569600	274628608	232308736	16302080	92979200	0	65536	19145080832	30253842432	39212285952	19934396416	147456	0	6815744	163840	0	0
2026-01-28 00:27:17																					9289728	24509546496	0	32891437056	255950848	348176384	6062080	304250880	0	0	19147800576	29928587264	39211892736	19934232576	393216	0	1441792	0	0	0
2026-01-28 00:27:18																					9306112	24549785600	0	32348258304	257818624	116490240	11943936	67256320	0	0	19147816960	30475354112	39211892736	19934232576	0	0	212992	0	0	0
2026-01-28 00:27:19																					9928704	24703844352	0	32309297152	266518528	56180736	1359872	42237952	0	9437184	19148439552	30508040192	39211892736	19934232576	0	0	32768	0	0	0
2026-01-28 00:27:20																					9928704	24785256448	0	32279756800	274153472	99434496	12107776	51724288	0	2752512	19148537856	30536761344	39211876352	19934232576	16384	0	212992	0	0	0
2026-01-28 00:27:21																					10043392	24815599616	0	32270614528	275546112	54689792	966656	42008576	704512	0	19148554240	30540021760	39211876352	19934232576	0	0	16384	0	0	0
2026-01-28 00:27:22																					10289152	24864849920	0	32251035648	264634368	87900160	2637824	68386816	0	16384	19148800000	30540840960	39211876352	19934232576	0	0	81920	0	0	0
2026-01-28 00:27:24																					10387456	24820367360	0	32281378816	265748480	53985280	950272	41730048	0	0	19148881920	30516805632	39211876352	19934232576	0	0	16384	0	0	0
2026-01-28 00:27:25																					10436608	24820875264	0	32238092288	265338880	100499456	12419072	51265536	0	0	19148947456	30463213568	39211876352	19934232576	0	0	229376	0	0	0
2026-01-28 00:27:26																					10436608	24795545600	0	32277331968	264880128	53297152	950272	40845312	0	0	19148947456	30422712320	39211876352	19934232576	0	0	16384	0	0	0
2026-01-28 00:27:27																					10551296	24794808320	0	32294158336	264994816	137035776	15319040	78364672	0	0	19149062144	30402691072	39211876352	19934232576	0	0	442368	0	0	0
2026-01-28 00:27:28																					10551296	24794349568	0	32278413312	264060928	68239360	1359872	50135040	0	0	19149062144	30419861504	39210680320	19933855744	1196032	0	32768	0	0	0
2026-01-28 00:27:29																					11665408	24793350144	0	32284524544	265273344	108625920	13795328	54951936	0	0	19150176256	30417731584	39210680320	19933855744	0	0	262144	0	0	0
2026-01-28 00:27:30																					19349504	24790614016	0	32301301760	254099456	53248000	950272	41107456	0	9437184	19157860352	30392303616	39210680320	19933855744	0	0	16384	0	0	0
2026-01-28 00:27:31																					19349504	24789794816	0	32300367872	255115264	58195968	1359872	43646976	0	32768	19157860352	30393876480	39210680320	19933855744	0	0	32768	0	0	0
2026-01-28 00:27:32	13	2026-01-28T06:27:32.958979Z	1769603252.958979	3744	3744	723	17.92536845896393	40.3338989463533	12.481209707912058	16384	None	256	cheap	3289	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	19431424	24789434368	0	32294502400	255328256	127713280	12484608	77987840	0	16384	19157942272	30399561728	39210680320	19933855744	0	0	229376	0	0	0
2026-01-28 00:27:33																					10469376	24605622272	0	32859488256	252542976	64471040	950272	54722560	294912	65536	18859261952	30381146112	39210680320	19933855744	0	0	524288	573440	0	0
2026-01-28 00:27:34																					10551296	24354357248	0	33101234176	163758080	151207936	13631488	212516864	0	229376	18838142976	29901651968	39210680320	19933855744	0	0	1032192	16384	0	0
2026-01-28 00:27:35																					10600448	24380735488	0	32876675072	248692736	58458112	950272	47169536	0	262144	18838274048	29956653056	39210319872	19933675520	360448	0	98304	0	0	0
2026-01-28 00:27:36																					10616832	24432885760	0	32303955968	269287424	99958784	12075008	52445184	0	0	18838290432	30527684608	39210319872	19933675520	0	0	212992	0	0	0
2026-01-28 00:27:37																					10715136	24660115456	0	32321699840	285261824	86245376	1720320	71008256	0	0	18838388736	30512955392	39210319872	19933675520	0	0	65536	0	0	0
2026-01-28 00:27:38																					10747904	24662884352	0	32311099392	285065216	91750400	11091968	48136192	0	0	18838421504	30533009408	39210319872	19933675520	0	0	196608	0	0	0
2026-01-28 00:27:39																					10764288	24638144512	0	32367771648	222085120	64880640	950272	51003392	0	0	18838437888	30478057472	39210319872	19933675520	0	0	16384	0	0	0
2026-01-28 00:27:40																					10977280	24623333376	0	32395526144	252608512	108560384	13352960	55656448	0	0	18838650880	30438227968	39210254336	19933675520	65536	0	262144	0	0	0
2026-01-28 00:27:41																					10977280	24641830912	0	32339214336	272842752	52772864	950272	40828928	0	0	18838618112	30493720576	39210254336	19933675520	0	0	16384	0	0	0
2026-01-28 00:27:42																					10977280	24615583744	0	32305233920	274841600	88686592	2179072	72417280	0	0	18838667264	30432493568	39210237952	19933675520	16384	0	81920	0	0	0
2026-01-28 00:27:43																					10993664	24608555008	0	32326795264	273694720	99581952	11665408	53641216	0	1835008	18838618112	30412734464	39210237952	19933675520	0	0	180224	0	0	0
2026-01-28 00:27:45	14	2026-01-28T06:27:45.121056Z	1769603265.121056	4401	4401	463	12.080761459190398	38.32539873947882	18.005541833117604	16384	None	256	cheap	3741	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	11337728	24603361280	0	32705003520	272711680	97583104	12320768	54214656	0	0	18838978560	30407360512	39210221568	19933659136	16384	0	212992	0	0	0
2026-01-28 00:27:46																					11419648	24603181056	0	32335101952	278872064	54919168	1359872	45547520	0	0	18839060480	30408065024	39210221568	19933659136	0	0	32768	0	0	0
2026-01-28 00:27:47																					12075008	24319803392	0	32879280128	257179648	141869056	13877248	183648256	0	0	18836815872	29846847488	39210090496	19933560832	131072	0	376832	0	0	0
2026-01-28 00:27:48																					12075008	24350982144	0	32337756160	274432000	57917440	2408448	40828928	0	0	18836766720	30384635904	39210074112	19933560832	16384	0	65536	0	0	0
2026-01-28 00:27:49																					12075008	24462262272	0	32327778304	285949952	120406016	12369920	61652992	0	0	18836766720	30401167360	39210074112	19933560832	0	0	229376	0	0	0
2026-01-28 00:27:50																					12107776	24498536448	0	32330072064	283688960	53952512	950272	42434560	0	3801088	18836799488	30394482688	39210057728	19933560832	16384	0	16384	0	0	0
2026-01-28 00:27:51																					12107776	24586829824	0	32346554368	284590080	108265472	13844480	55148544	475136	0	18836799488	30383128576	39210024960	19933560832	32768	0	262144	0	0	0
2026-01-28 00:27:52																					12189696	24588861440	0	32333709312	273891328	85180416	1720320	70320128	0	0	18836881408	30380310528	39210024960	19933560832	0	0	49152	0	0	0
2026-01-28 00:27:53																					12206080	24585895936	0	32343818240	273645568	52641792	950272	41271296	0	0	18836881408	30368022528	39209992192	19933560832	32768	0	16384	0	0	0
2026-01-28 00:27:54	15	2026-01-28T06:27:54.790885Z	1769603274.790885	4800	4800	364	9.598921416793019	37.92092717450454	12.14882866712287	16384	None	256	cheap	4398	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	12206080	24588075008	0	32335020032	272875520	104939520	11960320	56115200	0	0	18836881408	30375510016	39209975808	19933544448	16384	0	212992	0	0	0
2026-01-28 00:27:55																					12419072	24563105792	0	32648921088	268353536	55066624	1376256	48676864	0	131072	18837110784	30274732032	39209975808	19933544448	0	0	32768	0	0	0
2026-01-28 00:27:56																					12533760	24312201216	0	32916160512	254115840	106807296	12058624	157368320	0	0	18837389312	29828202496	39209975808	19933544448	0	0	294912	0	0	0
2026-01-28 00:27:57																					12550144	24345624576	0	32349634560	271499264	85147648	1310720	72368128	0	0	18837389312	30398808064	39209975808	19933544448	0	0	32768	0	0	0
2026-01-28 00:27:58																					12615680	24428134400	0	32362070016	288014336	109756416	13434880	56836096	0	0	18837454848	30387421184	39209975808	19933544448	0	0	245760	0	0	0
2026-01-28 00:27:59																					12615680	24527831040	0	32346816512	287670272	53968896	950272	40304640	0	0	18837471232	30395580416	39209975808	19933544448	0	0	16384	0	0	0
2026-01-28 00:28:00																					12779520	24604147712	0	32342753280	287965184	114802688	11321344	67878912	0	0	18837635072	30410391552	39209975808	19933544448	0	0	196608	0	0	0
2026-01-28 00:28:01																					13254656	24604098560	0	32270663680	277446656	56213504	1359872	43253760	0	0	18838110208	30477320192	39209975808	19933544448	0	0	32768	0	0	0
2026-01-28 00:28:02																					13549568	24578572288	0	32392708096	268353536	132497408	12386304	84279296	0	0	18838405120	30357422080	39209975808	19933544448	0	0	229376	0	0	0
2026-01-28 00:28:03																					16760832	24563679232	0	32418349056	277839872	153862144	5079040	63471616	0	0	18842615808	30349131776	39209926656	19933528064	49152	0	3325952	0	0	0
2026-01-28 00:28:04																					20889600	24532123648	0	32519110656	206848000	458113024	20004864	239943680	0	0	18848677888	30275616768	39209730048	19933462528	196608	0	4358144	0	0	0
2026-01-28 00:28:06																					26574848	24588615680	0	32343949312	282066944	51118080	950272	39845888	0	32768	18854281216	30449909760	39209713664	19933462528	0	0	16384	0	0	0
2026-01-28 00:28:07																					26624000	24605638656	0	32384974848	272400384	138723328	13221888	87048192	0	32768	18854330368	30417698816	39209713664	19933462528	0	0	278528	0	0	0
2026-01-28 00:28:08	16	2026-01-28T06:28:08.680099Z	1769603288.680099	5107	5107	521	13.819381207693368	37.70067502805081	9.669407666660845	16384	None	256	cheap	4797	applegpu_g14s	Apple M2 Max	57982058496	77309411328	103079215104	499000	26853376	24603639808	0	32743358464	272105472	52854784	950272	42713088	0	294912	18854559744	30416846848	39209713664	19933462528	0	0	16384	0	0	0
2026-01-28 00:28:09																					26869760	24552275968	0	32875823104	196476928	97583104	12058624	60882944	0	0	18854592512	30322114560	39209713664	19933462528	0	0	212992	0	0	0
2026-01-28 00:28:10																					26918912	24382423040	0	32972144640	250036224	71237632	1359872	156172288	0	0	18854772736	29945708544	39209697280	19933446144	16384	0	147456	0	0	0
2026-01-28 00:28:11																					26902528	24372101120	0	32936247296	264060928	108134400	12058624	61308928	0	0	18854789120	29989437440	39209648128	19933446144	49152	0	229376	0	0	0
2026-01-28 00:28:12																					26918912	24420302848	0	32371408896	283459584	84787200	1310720	71942144	0	0	18854821888	30553309184	39209648128	19933446144	0	0	49152	0	0	0
2026-01-28 00:28:13																					26951680	24507301888	0	32389169152	298696704	103137280	12615680	54214656	0	16384	18854838272	30541660160	39209648128	19933446144	0	0	229376	0	0	0
2026-01-28 00:28:14																					26968064	24553537536	0	32372736000	298876928	54247424	950272	42729472	0	0	18854854656	30552702976	39209648128	19933446144	0	0	16384	0	0	0
2026-01-28 00:28:15																					26968064	24688279552	0	32328679424	296271872	88260608	10747904	45711360	0	0	18854920192	30592745472	39209648128	19933446144	0	0	163840	0	0	0
2026-01-28 00:28:16																					26968064	24659509248	0	32364494848	287178752	69206016	3702784	46612480	0	0	18854871040	30542807040	39209648128	19933446144	0	0	98304	0	0	0
2026-01-28 00:28:17																					26951680	24655265792	0	32387497984	288784384	76070912	1310720	63750144	0	0	18854871040	30522392576	39209631744	19933446144	16384	0	32768	0	0	0
2026-01-28 00:28:18																					26984448	24635097088	0	32379125760	288702464	96780288	12107776	50167808	0	0	18854903808	30434770944	39209631744	19933446144	0	0	212992	0	0	0
2026-01-28 00:28:19																					27000832	24633491456	0	32373243904	290209792	55558144	1359872	43073536	0	16384	18854920192	30439604224	39209631744	19933446144	0	0	32768	0	0	0
2026-01-28 00:28:20																					27082752	24632836096	0	32389480448	273580032	97730560	12140544	51511296	0	13762560	18855002112	30408425472	39209631744	19933446144	0	0	212992	0	0	0
2026-01-28 00:28:21																					27164672	24626724864	0	32370032640	274300928	52002816	0	43253760	589824	16384	18855084032	30435950592	39209631744	19933446144	0	0	0	0	0	0
2026-01-28 00:28:22																					28147712	24626315264	0	32373178368	277331968	133922816	12795904	82870272	0	0	18856067072	30434017280	39209631744	19933446144	0	0	901120	0	0	0
2026-01-28 00:28:23																					28164096	24620761088	0	32389611520	274513920	52199424	950272	41304064	0	0	18856067072	30415945728	39209582592	19933446144	49152	0	16384	0	0	0
